target_grid,prior_density,posterior_density
0.502619443998345,182.61930569901327,182.47723052889933
0.5026331579677823,182.61681291747848,182.47399384575542
0.5026468719372196,182.61430644111454,182.4707434988112
0.5026605859066567,182.61178627048008,182.46747948879977
0.502674299876094,182.60925240614435,182.46420181645618
0.5026880138455313,182.60670484868194,182.46091048251802
0.5027017278149686,182.60414359866107,182.45760548772748
0.5027154417844057,182.60156865666147,182.454286832829
0.502729155753843,182.59898002326796,182.45095451857014
0.5027428697232803,182.596377699056,182.4476085457011
