target_value,density,curve
0.4994430975455672,229.7707595388779,Prior
0.49945426260051734,230.561609077351,Prior
0.4994654276554675,231.32140469102472,Prior
0.49947659271041756,232.0310581807045,Prior
0.4994877577653677,232.6743627054286,Prior
0.4994989228203178,233.23868083510186,Prior
0.49951008787526796,233.7154668211961,Prior
0.49952125293021804,234.1006095195695,Prior
0.4995324179851682,234.3945915725852,Prior
0.4995435830401183,234.60246930854328,Prior
0.4995547480950684,234.73368583748248,Prior
0.4995659131500185,234.80173657862983,Prior
0.49957707820496866,234.82371161172773,Prior
0.49958824325991874,234.819742587398,Prior
0.4995994083148689,234.81238337693088,Prior
0.499610573369819,234.82595323819933,Prior
0.49962173842476915,234.8858691950211,Prior
0.4996329034797192,235.01799085318447,Prior
0.49964406853466936,235.2479963722565,Prior
0.4996552335896195,235.60080319735147,Prior
0.4996663986445696,236.10004186997696,Prior
0.4996775636995197,236.76758621129943,Prior
0.49968872875446985,237.62313879026152,Prior
0.4996998938094199,238.68386716843236,Prior
0.49971105886437006,239.96408417504165,Prior
0.4997222239193202,241.47496452485572,Prior
0.4997333889742703,243.22429045071218,Prior
0.4997445540292204,245.2162205729757,Prior
0.49975571908417055,247.45107876239658,Prior
0.4997668841391207,249.92516298255907,Prior
0.49977804919407076,252.63057767654567,Prior
0.4997892142490209,255.5550968170436,Prior
0.49980037930397103,258.68206789649946,Prior
0.4998115443589211,261.9903695552606,Prior
0.49982270941387125,265.45443694805016,Prior
0.4998338744688214,269.04436913385047,Prior
0.49984503952377146,272.72613163920255,Prior
0.4998562045787216,276.4618648922822,Prior
0.49986736963367173,280.2103055654736,Prior
0.49987853468862187,283.92732320535686,Prior
0.49988969974357195,287.56656915849993,Prior
0.4999008647985221,291.0802290715722,Prior
0.4999120298534722,294.4198645358103,Prior
0.4999231949084223,297.53732414923905,Prior
0.49993435996337243,300.38569974630747,Prior
0.49994552501832257,302.92030010794,Prior
0.49995669007327265,305.0996123534652,Prior
0.4999678551282228,306.8862205762167,Prior
0.4999790201831729,308.2476521657993,Prior
0.499990185238123,309.1571246079661,Prior
0.5000013502930731,309.59416921688853,Prior
0.5000125153480233,309.54511300311475,Prior
0.5000236804029734,309.00340541650587,Prior
0.5000348454579235,307.9697826892276,Prior
0.5000460105128736,306.4522685866898,Prior
0.5000571755678237,304.4660162097958,Prior
0.5000683406227738,302.03300076991405,Prior
0.500079505677724,299.18157772022585,Prior
0.5000906707326741,295.94592408595116,Prior
0.5001018357876242,292.3653831789621,Prior
0.5001130008425744,288.48373408054454,Prior
0.5001241658975244,284.3484073776686,Prior
0.5001353309524745,280.00966776104815,Prior
0.5001464960074247,275.5197824140429,Prior
0.5001576610623748,270.9321918517004,Prior
0.5001688261173249,266.3006972505831,Prior
0.5001799911722751,261.6786755761718,Prior
0.5001911562272251,257.11833119145587,Prior
0.5002023212821752,252.66999030610177,Prior
0.5002134863371254,248.38144274690796,Prior
0.5002246513920755,244.2973341838884,Prior
0.5002358164470256,240.45861116961242,Prior
0.5002469815019758,236.9020211110649,Prior
0.5002581465569259,233.6596695179772,Prior
