scenario,description,parameter,prior_median,posterior_median,prior_90_width,posterior_90_width,interval_reduction_fraction,final_epsilon,final_particles
cumulative_best_09,Cumulative biomarkers: Insulin + Glucose + IGF1 + E2 + INH + FSH + P4 + Glucagon + PGF,feed_direct_blood_fraction,0.07999997626633726,0.08020914186032128,0.007202420746582061,0.007115799102459394,0.01202674033779183,0.48495091628574843,2500
cumulative_best_09,Cumulative biomarkers: Insulin + Glucose + IGF1 + E2 + INH + FSH + P4 + Glucagon + PGF,lh_basal_release,0.01409954623203555,0.01407362705442486,0.0012659147656591558,0.0012737316464742701,-0.006174887146564112,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,insulin_glucose_threshold,0.49992503297664365,0.48277882057580995,0.04499020415972066,0.019706115578332184,0.5619909723375984,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,inhibin_clearance,0.47501419837676173,0.4871698369378077,0.042709557745251925,0.03340185854483674,0.21793012364896092,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,hp_p4_follicle_scale,1.1000615121832023,1.114401676113675,0.09892970060211281,0.09524992891486361,0.03719582354796502,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,blood_to_liver_glucose_threshold,0.4499489017871994,0.45639127058463425,0.04042927251442624,0.03845851418876284,0.04874582704796837,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,gnrh_clearance,1.6301310730628726,1.632126633447542,0.14679630219367357,0.1450123190513113,0.012152779843245698,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,hp_iof_threshold,1.8198467438656287,1.8183136407167322,0.16381622142398866,0.16278865634370332,0.00627266989406261,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,insulin_igf_threshold,15.007110527186743,15.011148686623859,1.3490788348546818,1.3538855231362579,-0.0035629409915793886,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,feed_direct_blood_fraction,0.07999997626633726,0.08020914186032128,0.007202420746582061,0.007115799102459394,0.01202674033779183,0.48495091628574843,2500
high_information_day_all_biomarkers,All observables at high-information day,lh_basal_release,0.01409954623203555,0.01407362705442486,0.0012659147656591558,0.0012737316464742701,-0.006174887146564112,0.48495091628574843,2500
low_information_day_all_biomarkers,All observables at low-information day,insulin_glucose_threshold,0.49992503297664365,0.48371819775831787,0.04499020415972066,0.02345653759953803,0.47863011431856395,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,inhibin_clearance,0.47501419837676173,0.48829137197799505,0.042709557745251925,0.03229637109380673,0.2438139658002626,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,hp_p4_follicle_scale,1.1000615121832023,1.117015824676552,0.09892970060211281,0.09339084795789176,0.055987763133923396,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,blood_to_liver_glucose_threshold,0.4499489017871994,0.4557110769699464,0.04042927251442624,0.038926572605653464,0.03716861114027148,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,gnrh_clearance,1.6301310730628726,1.6323012340874636,0.14679630219367357,0.14653726459238658,0.0017646057660581915,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,hp_iof_threshold,1.8198467438656287,1.818175400623413,0.16381622142398866,0.16307186458275047,0.004543853073693205,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,insulin_igf_threshold,15.007110527186743,15.006469704369197,1.3490788348546818,1.3482701867342346,0.0005994076102560086,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,feed_direct_blood_fraction,0.07999997626633726,0.08023306362760493,0.007202420746582061,0.007131217702612214,0.009885987847021771,0.7006009820095156,2500
low_information_day_all_biomarkers,All observables at low-information day,lh_basal_release,0.01409954623203555,0.014068964794966672,0.0012659147656591558,0.0012665797657164697,-0.0005253118735586426,0.7006009820095156,2500
