candidate,n_samples,mi_mean_nats,mi_sd_nats,n_repeats
Insulin_day_56,4000,0.40324581828962885,0.011378178829566843,20
Insulin_day_56,6000,0.40748454549918256,0.0061649814599799395,20
Insulin_day_56,7874,0.40239601866540653,0.0,20
Glucose_day_56,500,0.2725730379860855,0.02783781154271248,20
Glucose_day_56,1000,0.28169595170153505,0.026271099343124046,20
Glucose_day_56,2000,0.2828095561656572,0.013896682190832014,20
Glucose_day_56,4000,0.2902352235506183,0.013725892644217412,20
Glucose_day_56,6000,0.28819367647485555,0.0057463920617412635,20
Glucose_day_56,7874,0.28710024392135464,5.468697385512963e-16,20
Glucagon_day_56,500,0.023963616319281122,0.02385904394933251,20
Glucagon_day_56,1000,0.02174961317950199,0.016327476651450516,20
Glucagon_day_56,2000,0.01852484473187852,0.010479728097068035,20
Glucagon_day_56,4000,0.016813490215903393,0.00818862465436641,20
Glucagon_day_56,6000,0.02111696871042712,0.004782157469316208,20
Glucagon_day_56,7874,0.020388761599121265,9.066852422560963e-16,20
all_species_day_57,500,0.6487891744583125,0.01508068057090745,20
all_species_day_57,1000,0.7629819435959262,0.009708695963107038,20
all_species_day_57,2000,0.8704171461145599,0.007339738094341152,20
all_species_day_57,4000,0.9715181963868702,0.006188372366822404,20
all_species_day_57,6000,1.0268953735763158,0.0026860171458218496,20
all_species_day_57,7874,1.063691049045876,8.704720897089622e-16,20
FSH_day_57,500,0.26520298899630634,0.032320681154260435,20
FSH_day_57,1000,0.2600888449370757,0.025632630170451393,20
FSH_day_57,2000,0.26391092607070243,0.01396840027516479,20
FSH_day_57,4000,0.2692501350793969,0.00906437761703981,20
FSH_day_57,6000,0.26945922925812293,0.004376282176558958,20
FSH_day_57,7874,0.27254585333968534,1.0627541630950252e-15,20
PGF_day_57,500,0.0072384445502429616,0.008213627102717539,20
PGF_day_57,1000,0.01982429882192731,0.01727473258339243,20
PGF_day_57,2000,0.006084226796703529,0.007491039808147537,20
PGF_day_57,4000,0.005529050300760651,0.006154313765645072,20
PGF_day_57,6000,0.006239518839722269,0.004837381776206072,20
PGF_day_57,7874,0.004754938617253934,8.351761747687361e-16,20
P4_day_57,500,0.2623331467587048,0.027210660359072065,20
P4_day_57,1000,0.27656067841978843,0.02954480776268519,20
P4_day_57,2000,0.27217468860606886,0.014381478956604295,20
P4_day_57,4000,0.27485769783936503,0.011747620344566783,20
P4_day_57,6000,0.2732366322517919,0.005630587872602852,20
P4_day_57,7874,0.27246727919928315,3.978582266107461e-16,20
E2_day_57,500,0.1714115089017459,0.030698233385001973,20
E2_day_57,1000,0.18570931348242556,0.02634070671352496,20
E2_day_57,2000,0.17313864786396485,0.014449670144035904,20
E2_day_57,4000,0.17928010098731867,0.009101586251917516,20
E2_day_57,6000,0.17925011652967554,0.004865248480923178,20
E2_day_57,7874,0.1785397465064226,1.3485415893565697e-15,20
INH_day_57,500,0.1874178070374906,0.030137000208913713,20
INH_day_57,1000,0.20230841225010776,0.023865922035440454,20
INH_day_57,2000,0.19869182429955873,0.012015975792754634,20
INH_day_57,4000,0.19651405312288733,0.008189621535484064,20
INH_day_57,6000,0.19098731554889553,0.005658604817760319,20
INH_day_57,7874,0.19258929471608166,9.112518314015307e-16,20
IGF1_day_57,500,0.0069850082590042105,0.011207313790545017,20
IGF1_day_57,1000,0.00846568431014747,0.009023308832258123,20
IGF1_day_57,2000,0.005579719602317468,0.007310610570960344,20
IGF1_day_57,4000,0.0020360340062927306,0.004274725076375789,20
IGF1_day_57,6000,0.000801424817759333,0.00208985079371432,20
IGF1_day_57,7874,0.0,0.0,20
Insulin_day_57,500,0.3953610389130732,0.04385339825298985,20
